t,tick,state,px,py,pz,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz,forces,forcesNames,cnx,cny,cnz,hasContact,penetration,vSlip
35.458333,4255,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.466667,4256,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.475000,4257,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.483333,4258,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.491667,4259,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.500000,4260,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.508333,4261,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.516667,4262,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.525000,4263,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.533333,4264,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.541667,4265,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.550000,4266,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.558333,4267,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.566667,4268,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.575000,4269,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.583333,4270,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.591667,4271,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.600000,4272,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.608333,4273,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.616667,4274,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.625000,4275,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.633333,4276,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.641667,4277,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.650000,4278,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.658333,4279,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.666667,4280,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.675000,4281,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.683333,4282,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.691667,4283,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.700000,4284,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.708333,4285,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.716667,4286,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.725000,4287,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.733333,4288,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.741667,4289,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.750000,4290,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.758333,4291,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.766667,4292,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.775000,4293,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.783333,4294,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.791667,4295,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.800000,4296,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.808333,4297,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.816667,4298,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.825000,4299,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.833333,4300,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.841667,4301,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.850000,4302,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.858333,4303,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.866667,4304,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.875000,4305,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.883333,4306,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.891667,4307,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.900000,4308,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.908333,4309,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.916667,4310,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.925000,4311,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.933333,4312,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.941667,4313,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.950000,4314,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.958333,4315,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.966667,4316,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.975000,4317,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.983333,4318,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
35.991667,4319,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.000000,4320,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.008333,4321,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.016667,4322,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.025000,4323,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.033333,4324,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.041667,4325,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.050000,4326,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.058333,4327,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.066667,4328,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.075000,4329,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.083333,4330,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.091667,4331,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.100000,4332,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.108333,4333,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.116667,4334,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.125000,4335,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.133333,4336,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.141667,4337,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.150000,4338,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.158333,4339,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.166667,4340,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.175000,4341,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.183333,4342,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.191667,4343,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.200000,4344,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.208333,4345,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.216667,4346,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.225000,4347,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.233333,4348,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.241667,4349,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.250000,4350,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.258333,4351,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.266667,4352,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.275000,4353,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.283333,4354,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.291667,4355,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.300000,4356,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.308333,4357,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.316667,4358,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.325000,4359,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.333333,4360,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.341667,4361,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.350000,4362,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.358333,4363,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.366667,4364,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.375000,4365,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.383333,4366,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.391667,4367,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.400000,4368,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.408333,4369,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.416667,4370,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.425000,4371,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.433333,4372,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.441667,4373,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.450000,4374,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.458333,4375,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.466667,4376,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.475000,4377,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.483333,4378,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.491667,4379,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
36.500000,4380,REST,42.102206,0.109000,48.315333,-0.596530,-0.323251,-0.020000,0.734344,0.000000,0.000000,0.000000,0.000000,0.798335,0.000000,0,"",0.000000,1.000000,0.000000,1,0.000000,0.000000
